case_id,activity,time:timestamp:start,time:timestamp:end
0,A52,2021-07-02 00:00:00,2021-07-03 05:02:00
1,A52,2021-07-02 00:00:00,2021-07-03 05:02:00
0,A43,2021-07-03 05:02:00,2021-07-03 05:42:00
1,A43,2021-07-03 05:02:00,2021-07-03 05:42:00
0,A63,2021-07-03 05:42:00,2021-07-03 06:25:00
1,A63,2021-07-03 05:42:00,2021-07-03 06:25:00
0,A60,2021-07-03 06:25:00,2021-07-03 10:18:00
1,A60,2021-07-03 06:25:00,2021-07-03 10:18:00
1,A79,2021-07-03 10:18:00,2021-07-03 13:46:00
0,A65,2021-07-03 10:18:00,2021-07-03 21:47:00
1,A46,2021-07-03 13:46:00,2021-07-04 06:44:00
0,A46,2021-07-03 21:47:00,2021-07-04 14:45:00
1,A57,2021-07-04 06:44:00,2021-07-06 13:29:00
0,A57,2021-07-04 14:45:00,2021-07-06 21:30:00
0,A15,2021-07-06 21:30:00,2021-07-06 22:36:00
1,A61,2021-07-06 13:29:00,2021-07-07 10:45:00
1,A13,2021-07-07 10:45:00,2021-07-07 14:04:00
0,A58,2021-07-06 22:36:00,2021-07-07 19:04:00
0,A50,2021-07-07 19:04:00,2021-07-07 19:06:00
0,A51,2021-07-07 19:06:00,2021-07-08 03:01:00
1,A58,2021-07-07 14:04:00,2021-07-08 10:32:00
1,A50,2021-07-08 10:32:00,2021-07-08 10:34:00
0,A36,2021-07-08 03:01:00,2021-07-08 13:27:00
0,A16,2021-07-08 13:27:00,2021-07-08 16:12:00
1,A51,2021-07-08 10:34:00,2021-07-08 18:29:00
1,A41,2021-07-08 18:29:00,2021-07-09 03:57:00
1,A21,2021-07-09 03:57:00,2021-07-09 06:30:00
0,A58,2021-07-08 16:12:00,2021-07-09 12:40:00
0,A50,2021-07-09 12:40:00,2021-07-09 12:42:00
0,A51,2021-07-09 12:42:00,2021-07-09 20:37:00
1,A58,2021-07-09 06:30:00,2021-07-10 02:58:00
1,A50,2021-07-10 02:58:00,2021-07-10 03:00:00
0,A36,2021-07-09 20:37:00,2021-07-10 07:03:00
0,A16,2021-07-10 07:03:00,2021-07-10 09:48:00
1,A51,2021-07-10 03:00:00,2021-07-10 10:55:00
1,A29,2021-07-10 10:55:00,2021-07-10 21:44:00
0,A58,2021-07-10 09:48:00,2021-07-11 06:16:00
0,A50,2021-07-11 06:16:00,2021-07-11 06:18:00
1,A49,2021-07-10 21:44:00,2021-07-11 09:30:00
0,A51,2021-07-11 06:18:00,2021-07-11 14:13:00
1,A47,2021-07-11 09:30:00,2021-07-11 20:00:00
0,A28,2021-07-11 14:13:00,2021-07-12 00:27:00
0,A8,2021-07-12 00:27:00,2021-07-12 03:18:00
1,A113,2021-07-11 20:00:00,2021-07-12 11:31:00
1,A53,2021-07-12 11:31:00,2021-07-12 11:37:00
1,A45,2021-07-12 11:37:00,2021-07-12 21:34:00
0,A58,2021-07-12 03:18:00,2021-07-12 23:46:00
0,A50,2021-07-12 23:46:00,2021-07-12 23:48:00
1,A111,2021-07-12 21:34:00,2021-07-13 05:50:00
0,A51,2021-07-12 23:48:00,2021-07-13 07:43:00
0,A28,2021-07-13 07:43:00,2021-07-13 17:57:00
1,A44,2021-07-13 05:50:00,2021-07-13 20:23:00
0,A8,2021-07-13 17:57:00,2021-07-13 20:48:00
1,A107,2021-07-13 20:23:00,2021-07-14 04:44:00
0,A58,2021-07-13 20:48:00,2021-07-14 17:16:00
0,A50,2021-07-14 17:16:00,2021-07-14 17:18:00
0,A51,2021-07-14 17:18:00,2021-07-15 01:13:00
1,A54,2021-07-14 04:44:00,2021-07-15 01:20:00
1,A48,2021-07-15 01:20:00,2021-07-15 02:08:00
0,A29,2021-07-15 01:13:00,2021-07-15 12:02:00
0,A49,2021-07-15 12:02:00,2021-07-15 23:48:00
0,A47,2021-07-15 23:48:00,2021-07-16 10:18:00
0,A112,2021-07-16 10:18:00,2021-07-16 19:37:00
0,A53,2021-07-16 19:37:00,2021-07-16 19:43:00
0,A45,2021-07-16 19:43:00,2021-07-17 05:40:00
0,A2,2021-07-17 05:40:00,2021-07-17 19:31:00
0,A55,2021-07-17 19:31:00,2021-07-18 03:08:00
0,A114,2021-07-18 03:08:00,2021-07-18 10:03:00
0,A44,2021-07-18 10:03:00,2021-07-19 00:36:00
0,A107,2021-07-19 00:36:00,2021-07-19 08:57:00
0,A54,2021-07-19 08:57:00,2021-07-20 05:33:00
0,A48,2021-07-20 05:33:00,2021-07-20 06:21:00
1,A119,2021-07-15 02:08:00,2021-07-15 03:08:00
1,A56,2021-07-15 03:08:00,2021-07-15 06:08:00
1,A1,2021-07-15 06:08:00,2021-07-15 14:57:00
0,A119,2021-07-20 06:21:00,2021-07-20 07:21:00
0,A56,2021-07-20 07:21:00,2021-07-20 10:21:00
0,A1,2021-07-20 10:21:00,2021-07-20 18:51:00
