case_id,activity,time:timestamp:start,time:timestamp:end
0,A52,2021-11-23 00:00:00,2021-11-24 05:02:00
0,A43,2021-11-24 05:02:00,2021-11-24 05:42:00
0,A63,2021-11-24 05:42:00,2021-11-24 06:25:00
0,A60,2021-11-24 06:25:00,2021-11-24 10:18:00
0,A66,2021-11-24 10:18:00,2021-11-25 03:47:00
0,A46,2021-11-25 03:47:00,2021-11-25 20:45:00
0,A57,2021-11-25 20:45:00,2021-11-28 03:30:00
0,A61,2021-11-28 03:30:00,2021-11-29 00:46:00
0,A13,2021-11-29 00:46:00,2021-11-29 04:05:00
0,A58,2021-11-29 04:05:00,2021-11-30 00:33:00
0,A50,2021-11-30 00:33:00,2021-11-30 00:35:00
0,A51,2021-11-30 00:35:00,2021-11-30 08:30:00
0,A35,2021-11-30 08:30:00,2021-11-30 15:20:00
0,A49,2021-11-30 15:20:00,2021-12-01 03:06:00
0,A47,2021-12-01 03:06:00,2021-12-01 13:36:00
0,A104,2021-12-01 13:36:00,2021-12-01 20:23:00
0,A44,2021-12-01 20:23:00,2021-12-02 10:56:00
0,A107,2021-12-02 10:56:00,2021-12-02 19:17:00
0,A54,2021-12-02 19:17:00,2021-12-03 15:53:00
0,A48,2021-12-03 15:53:00,2021-12-03 16:41:00
0,A119,2021-12-03 16:41:00,2021-12-03 17:41:00
0,A56,2021-12-03 17:41:00,2021-12-03 20:41:00
0,A1,2021-12-03 20:41:00,2021-12-04 05:26:00
