case_id,activity,time:timestamp:start,time:timestamp:end
0,A52,2021-08-31 00:00:00,2021-09-01 05:02:00
0,A43,2021-09-01 05:02:00,2021-09-01 05:42:00
0,A63,2021-09-01 05:42:00,2021-09-01 06:25:00
0,A60,2021-09-01 06:25:00,2021-09-01 10:18:00
0,A71,2021-09-01 10:18:00,2021-09-02 13:03:00
0,A46,2021-09-02 13:03:00,2021-09-03 06:01:00
0,A57,2021-09-03 06:01:00,2021-09-05 12:46:00
0,A61,2021-09-05 12:46:00,2021-09-06 10:02:00
0,A13,2021-09-06 10:02:00,2021-09-06 13:21:00
0,A58,2021-09-06 13:21:00,2021-09-07 09:49:00
0,A50,2021-09-07 09:49:00,2021-09-07 09:51:00
0,A51,2021-09-07 09:51:00,2021-09-07 17:46:00
0,A33,2021-09-07 17:46:00,2021-09-08 02:03:00
0,A49,2021-09-08 02:03:00,2021-09-08 13:49:00
0,A47,2021-09-08 13:49:00,2021-09-09 00:19:00
0,A112,2021-09-09 00:19:00,2021-09-09 09:38:00
0,A53,2021-09-09 09:38:00,2021-09-09 09:44:00
0,A45,2021-09-09 09:44:00,2021-09-09 19:41:00
0,A111,2021-09-09 19:41:00,2021-09-10 03:57:00
0,A44,2021-09-10 03:57:00,2021-09-10 18:30:00
0,A107,2021-09-10 18:30:00,2021-09-11 02:51:00
0,A54,2021-09-11 02:51:00,2021-09-11 23:27:00
0,A48,2021-09-11 23:27:00,2021-09-12 00:15:00
0,A119,2021-09-12 00:15:00,2021-09-12 01:15:00
0,A56,2021-09-12 01:15:00,2021-09-12 04:15:00
0,A1,2021-09-12 04:15:00,2021-09-12 13:17:00
