case_id,activity,time:timestamp:start,time:timestamp:end
0,A52,2021-08-01 00:00:00,2021-08-02 05:02:00
0,A43,2021-08-02 05:02:00,2021-08-02 05:42:00
0,A63,2021-08-02 05:42:00,2021-08-02 06:25:00
0,A60,2021-08-02 06:25:00,2021-08-02 10:18:00
0,A87,2021-08-02 10:18:00,2021-08-03 06:19:00
0,A46,2021-08-03 06:19:00,2021-08-03 23:17:00
0,A57,2021-08-03 23:17:00,2021-08-06 06:02:00
0,A61,2021-08-06 06:02:00,2021-08-07 03:18:00
0,A13,2021-08-07 03:18:00,2021-08-07 06:37:00
0,A58,2021-08-07 06:37:00,2021-08-08 03:05:00
0,A50,2021-08-08 03:05:00,2021-08-08 03:07:00
0,A51,2021-08-08 03:07:00,2021-08-08 11:02:00
0,A32,2021-08-08 11:02:00,2021-08-09 00:34:00
0,A12,2021-08-09 00:34:00,2021-08-09 03:26:00
0,A58,2021-08-09 03:26:00,2021-08-09 23:54:00
0,A50,2021-08-09 23:54:00,2021-08-09 23:56:00
0,A51,2021-08-09 23:56:00,2021-08-10 07:51:00
0,A32,2021-08-10 07:51:00,2021-08-10 21:23:00
0,A12,2021-08-10 21:23:00,2021-08-11 00:15:00
0,A58,2021-08-11 00:15:00,2021-08-11 20:43:00
0,A50,2021-08-11 20:43:00,2021-08-11 20:45:00
0,A51,2021-08-11 20:45:00,2021-08-12 04:40:00
0,A33,2021-08-12 04:40:00,2021-08-12 12:57:00
0,A49,2021-08-12 12:57:00,2021-08-13 00:43:00
0,A109,2021-08-13 00:43:00,2021-08-13 06:33:00
0,A53,2021-08-13 06:33:00,2021-08-13 06:39:00
0,A45,2021-08-13 06:39:00,2021-08-13 16:36:00
0,A111,2021-08-13 16:36:00,2021-08-14 00:52:00
0,A44,2021-08-14 00:52:00,2021-08-14 15:25:00
0,A102,2021-08-14 15:25:00,2021-08-14 15:57:00
