case_id,activity,time:timestamp:start,time:timestamp:end
0,A52,2021-11-01 00:00:00,2021-11-02 05:02:00
0,A43,2021-11-02 05:02:00,2021-11-02 05:42:00
0,A63,2021-11-02 05:42:00,2021-11-02 06:25:00
0,A60,2021-11-02 06:25:00,2021-11-02 10:18:00
0,A75,2021-11-02 10:18:00,2021-11-05 06:23:00
0,A46,2021-11-05 06:23:00,2021-11-05 23:21:00
0,A57,2021-11-05 23:21:00,2021-11-05 23:27:00
0,A61,2021-11-05 23:27:00,2021-11-06 20:43:00
0,A13,2021-11-06 20:43:00,2021-11-07 00:02:00
0,A58,2021-11-07 00:02:00,2021-11-07 20:30:00
0,A50,2021-11-07 20:30:00,2021-11-07 20:32:00
0,A51,2021-11-07 20:32:00,2021-11-08 04:27:00
0,A33,2021-11-08 04:27:00,2021-11-08 12:44:00
0,A49,2021-11-08 12:44:00,2021-11-09 00:30:00
0,A47,2021-11-09 00:30:00,2021-11-09 11:00:00
0,A113,2021-11-09 11:00:00,2021-11-10 02:31:00
0,A53,2021-11-10 02:31:00,2021-11-10 02:37:00
0,A45,2021-11-10 02:37:00,2021-11-10 12:34:00
0,A101,2021-11-10 12:34:00,2021-11-11 19:27:00
0,A55,2021-11-11 19:27:00,2021-11-12 03:04:00
0,A114,2021-11-12 03:04:00,2021-11-12 09:59:00
0,A44,2021-11-12 09:59:00,2021-11-13 00:32:00
0,A107,2021-11-13 00:32:00,2021-11-13 08:53:00
0,A54,2021-11-13 08:53:00,2021-11-14 05:29:00
0,A48,2021-11-14 05:29:00,2021-11-14 06:17:00
